ROSN;1;20140425;100000;225.0000000;225.3200000;224.3100000;224.9700000;23490
ROSN;1;20140425;100100;224.9800000;225.0000000;224.3100000;224.3800000;18510
ROSN;1;20140425;100200;224.5000000;225.0000000;224.4400000;224.9900000;12690
ROSN;1;20140425;100300;224.8800000;224.9800000;224.5800000;224.5800000;1330
ROSN;1;20140425;100400;224.5400000;224.6800000;224.5100000;224.5800000;2520
ROSN;1;20140425;100500;224.6000000;224.7700000;224.6000000;224.6000000;1450
ROSN;1;20140425;100600;224.7700000;224.9600000;224.7400000;224.7900000;2420
ROSN;1;20140425;100700;224.7900000;224.7900000;224.6600000;224.6600000;880
ROSN;1;20140425;100800;224.6700000;224.7700000;224.3500000;224.3800000;13680
ROSN;1;20140425;100900;224.3700000;224.5000000;224.3100000;224.3100000;4680
ROSN;1;20140425;101000;224.4200000;224.5000000;224.4200000;224.5000000;80
ROSN;1;20140425;101100;224.5000000;224.6100000;224.5000000;224.6100000;7130
ROSN;1;20140425;101200;224.6100000;224.6500000;224.6100000;224.6100000;1560
ROSN;1;20140425;101300;224.6500000;224.6500000;224.6000000;224.6400000;9350
ROSN;1;20140425;101400;224.6400000;224.6400000;224.5300000;224.6400000;370
ROSN;1;20140425;101500;224.5300000;224.6400000;224.4500000;224.6400000;1760
ROSN;1;20140425;101600;224.5200000;224.5900000;224.5200000;224.5900000;1660
ROSN;1;20140425;101700;224.5200000;224.5900000;224.5000000;224.5000000;1590
ROSN;1;20140425;101800;224.3700000;224.5500000;224.0200000;224.1500000;25420
ROSN;1;20140425;101900;224.1300000;224.1300000;223.7100000;223.7100000;6740
ROSN;1;20140425;102000;223.8000000;223.8000000;223.5100000;223.6500000;12310
ROSN;1;20140425;102100;223.6500000;223.8500000;223.5000000;223.5200000;5870
ROSN;1;20140425;102200;223.6000000;223.9900000;223.5100000;223.8900000;4990
ROSN;1;20140425;102300;223.7100000;223.7900000;223.5300000;223.6600000;3050
ROSN;1;20140425;102400;223.6200000;223.6200000;223.5000000;223.6000000;18770
ROSN;1;20140425;102500;223.6400000;223.7200000;223.3900000;223.3900000;15460
ROSN;1;20140425;102600;223.4300000;223.8900000;223.4300000;223.8900000;27450
ROSN;1;20140425;102700;223.8900000;224.1300000;223.5300000;223.9000000;38200
ROSN;1;20140425;102800;223.8000000;223.9700000;223.6100000;223.7200000;1170
ROSN;1;20140425;102900;223.9300000;223.9700000;223.8100000;223.9400000;280
ROSN;1;20140425;103000;223.6900000;223.8700000;223.6600000;223.8700000;460
ROSN;1;20140425;103100;223.8000000;223.8000000;223.6700000;223.6700000;1410
ROSN;1;20140425;103200;223.7200000;223.7200000;223.6400000;223.6800000;1690
ROSN;1;20140425;103300;223.6900000;223.7100000;223.6900000;223.7100000;350
ROSN;1;20140425;103400;223.5600000;223.6900000;223.5600000;223.6900000;430
ROSN;1;20140425;103500;223.5600000;223.7000000;223.5600000;223.7000000;3850
ROSN;1;20140425;103600;223.8300000;223.8400000;223.7200000;223.7200000;1730
ROSN;1;20140425;103700;223.7200000;223.8300000;223.7100000;223.8300000;2230
ROSN;1;20140425;103800;223.7100000;223.8200000;223.5300000;223.5300000;5250
ROSN;1;20140425;103900;223.5300000;223.5300000;223.3200000;223.3400000;8760
ROSN;1;20140425;104000;223.4100000;223.5000000;223.3400000;223.3400000;580
ROSN;1;20140425;104100;223.3400000;223.3400000;223.0200000;223.0300000;10870
ROSN;1;20140425;104200;223.0300000;223.1000000;223.0300000;223.1000000;40
ROSN;1;20140425;104300;223.1000000;223.1000000;223.1000000;223.1000000;500
ROSN;1;20140425;104400;223.0600000;223.1600000;223.0200000;223.1600000;9170
ROSN;1;20140425;104500;223.1600000;223.1600000;223.1000000;223.1600000;1230
ROSN;1;20140425;104600;223.1000000;223.1000000;223.0000000;223.0200000;23300
ROSN;1;20140425;104700;223.0000000;223.0100000;223.0000000;223.0100000;2100
ROSN;1;20140425;104800;223.0300000;223.1200000;223.0300000;223.1200000;120
ROSN;1;20140425;105000;223.1200000;223.1400000;223.0300000;223.0300000;350
ROSN;1;20140425;105100;223.1200000;223.4500000;223.1200000;223.4500000;12980
ROSN;1;20140425;105200;223.3200000;223.3200000;223.2600000;223.3100000;1230
ROSN;1;20140425;105300;223.2500000;223.2500000;223.1100000;223.1100000;1300
ROSN;1;20140425;105400;223.2300000;223.2300000;223.1400000;223.1800000;760
ROSN;1;20140425;105500;223.2900000;223.7000000;223.2900000;223.7000000;5170
ROSN;1;20140425;105600;223.5300000;223.6900000;223.5000000;223.5000000;1580
ROSN;1;20140425;105700;223.6300000;223.6700000;223.2300000;223.2300000;1610
ROSN;1;20140425;105800;223.4200000;223.4900000;223.4200000;223.4900000;50
ROSN;1;20140425;105900;223.4000000;223.4900000;223.4000000;223.4900000;120
ROSN;1;20140425;110000;223.4900000;223.5300000;223.1300000;223.4600000;17770
ROSN;1;20140425;110100;223.5100000;223.6900000;223.4400000;223.6000000;18210
ROSN;1;20140425;110200;223.4700000;224.4300000;223.3100000;224.1400000;70880
ROSN;1;20140425;110300;224.1400000;224.8700000;224.1400000;224.8200000;49030
ROSN;1;20140425;110400;224.7500000;224.8600000;224.7400000;224.7500000;13230
ROSN;1;20140425;110500;224.7900000;224.8100000;224.6700000;224.7800000;7780
ROSN;1;20140425;110600;224.7000000;224.8400000;224.6800000;224.8400000;4900
ROSN;1;20140425;110700;224.7400000;224.8300000;224.7400000;224.8000000;240
ROSN;1;20140425;110800;224.8000000;224.8300000;224.6800000;224.7800000;6540
ROSN;1;20140425;110900;224.6900000;224.6900000;224.5500000;224.5500000;24430
ROSN;1;20140425;111000;224.5500000;224.8000000;224.5500000;224.6800000;8750
ROSN;1;20140425;111100;224.7500000;225.4600000;224.7500000;225.2600000;27370
ROSN;1;20140425;111200;225.3500000;225.7100000;225.3400000;225.6500000;16420
ROSN;1;20140425;111300;225.6500000;225.6500000;225.4400000;225.5500000;22630
ROSN;1;20140425;111400;225.5500000;225.5600000;225.3800000;225.5600000;12860
ROSN;1;20140425;111500;225.4700000;225.5700000;225.4700000;225.5100000;2710
ROSN;1;20140425;111600;225.5100000;225.6400000;225.5100000;225.5200000;13070
ROSN;1;20140425;111700;225.5200000;225.7400000;225.5200000;225.6900000;17860
ROSN;1;20140425;111800;225.6900000;225.7400000;225.5100000;225.5300000;7580
ROSN;1;20140425;111900;225.6600000;225.7000000;225.3400000;225.4700000;24950
ROSN;1;20140425;112000;225.3500000;225.4900000;225.2100000;225.3200000;11960
ROSN;1;20140425;112100;225.2500000;225.5400000;225.2400000;225.5400000;12850
ROSN;1;20140425;112200;225.4300000;225.4300000;225.4300000;225.4300000;500
ROSN;1;20140425;112300;225.4300000;225.5500000;225.4300000;225.5500000;14060
ROSN;1;20140425;112400;225.5500000;225.5500000;225.4600000;225.4700000;5950
ROSN;1;20140425;112500;225.4100000;225.5200000;225.2400000;225.4000000;10950
ROSN;1;20140425;112600;225.3800000;225.3800000;225.3100000;225.3100000;1450
ROSN;1;20140425;112700;225.3100000;225.3100000;224.8800000;224.8800000;26980
ROSN;1;20140425;112800;224.8800000;224.9800000;224.7900000;224.9800000;620
ROSN;1;20140425;112900;224.9800000;225.1000000;224.9800000;225.1000000;9550
ROSN;1;20140425;113000;225.1600000;225.2800000;225.0800000;225.2100000;1450
ROSN;1;20140425;113100;225.2300000;225.2300000;225.1900000;225.1900000;870
ROSN;1;20140425;113200;225.2000000;225.2100000;225.1100000;225.1100000;6680
ROSN;1;20140425;113300;225.1800000;225.1900000;225.0700000;225.1500000;1450
ROSN;1;20140425;113400;225.1200000;225.2900000;225.1200000;225.2900000;1870
ROSN;1;20140425;113500;225.4000000;225.4200000;225.1900000;225.1900000;11530
ROSN;1;20140425;113600;225.2500000;225.3200000;225.0700000;225.2200000;12530
ROSN;1;20140425;113700;225.1000000;225.1000000;224.9900000;224.9900000;10740
ROSN;1;20140425;113800;225.0100000;225.0100000;224.8900000;224.8900000;3070
ROSN;1;20140425;113900;224.7700000;224.9200000;224.5500000;224.5500000;15110
ROSN;1;20140425;114000;224.5500000;224.7100000;224.5500000;224.7100000;1070
ROSN;1;20140425;114100;224.6200000;224.6900000;224.5000000;224.5000000;14910
ROSN;1;20140425;114200;224.6700000;224.6900000;224.5000000;224.6000000;6210
ROSN;1;20140425;114300;224.5900000;225.0700000;224.5900000;224.8600000;12450
ROSN;1;20140425;114400;224.9800000;225.1900000;224.9800000;225.1900000;2170
ROSN;1;20140425;114500;225.1300000;225.1800000;224.8900000;224.8900000;2130
ROSN;1;20140425;114600;225.0100000;225.0400000;224.9500000;224.9500000;1040
ROSN;1;20140425;114700;224.8000000;224.9300000;224.7500000;224.7500000;350
ROSN;1;20140425;114800;224.8700000;224.8700000;224.8700000;224.8700000;120
ROSN;1;20140425;114900;225.0000000;225.0200000;224.8500000;224.9900000;1040
ROSN;1;20140425;115000;224.9900000;225.0700000;224.9900000;224.9900000;770
ROSN;1;20140425;115100;225.0400000;225.0400000;225.0400000;225.0400000;50
ROSN;1;20140425;115200;225.0800000;225.1500000;225.0700000;225.1500000;2580
